game_id,season,position,final_score,winner,dd_asked,dd_correct,correct_answers
4070,29,right,7800.0,0,2.0,1.0,15
4070,29,middle,10800.0,1,1.0,1.0,21
4070,29,returning_champion,4800.0,0,0.0,0.0,12
4069,29,returning_champion,1400.0,0,0.0,0.0,12
4069,29,right,13800.0,0,0.0,0.0,16
4069,29,middle,18000.0,1,3.0,3.0,24
4068,29,right,15000.0,0,0.0,0.0,18
4068,29,middle,24200.0,1,2.0,2.0,16
4068,29,returning_champion,4800.0,0,1.0,1.0,16
4067,29,right,500.0,0,0.0,0.0,10
4067,29,middle,17300.0,0,1.0,1.0,20
4067,29,returning_champion,33594.0,1,2.0,2.0,25
4066,29,right,1100.0,0,1.0,1.0,9
4066,29,middle,17999.0,0,0.0,0.0,23
4066,29,returning_champion,20006.0,1,2.0,2.0,20
4065,29,right,5600.0,0,1.0,0.0,15
4065,29,returning_champion,9599.0,1,2.0,1.0,22
4065,29,middle,1.0,0,0.0,0.0,14
4064,29,right,10400.0,0,2.0,1.0,13
4064,29,middle,11900.0,0,1.0,0.0,18
4064,29,returning_champion,20000.0,1,0.0,0.0,19
4063,29,returning_champion,1.0,0,1.0,0.0,14
4063,29,right,20006.0,1,1.0,1.0,23
4063,29,middle,2721.0,0,1.0,0.0,12
4062,29,right,13999.0,1,1.0,0.0,26
4062,29,middle,6601.0,0,0.0,0.0,15
4062,29,returning_champion,2.0,0,2.0,1.0,12
4061,29,right,13800.0,0,0.0,0.0,17
4061,29,middle,17999.0,1,2.0,1.0,15
4061,29,returning_champion,9599.0,0,1.0,0.0,21
4060,29,right,12799.0,0,2.0,1.0,33
4060,29,middle,3600.0,0,0.0,0.0,5
4060,29,returning_champion,16401.0,1,1.0,1.0,14
4059,29,right,3600.0,0,2.0,0.0,8
4059,29,returning_champion,40400.0,0,1.0,1.0,23
4059,29,middle,40801.0,1,0.0,0.0,25
4058,29,returning_champion,4401.0,0,0.0,0.0,18
4058,29,middle,17000.0,1,2.0,2.0,19
4058,29,right,1.0,0,1.0,0.0,12
4057,29,returning_champion,30000.0,1,1.0,1.0,22
4057,29,right,27599.0,0,1.0,1.0,22
4057,29,middle,200.0,0,1.0,0.0,11
4056,29,returning_champion,21600.0,1,2.0,1.0,28
4056,29,middle,21600.0,0,0.0,0.0,12
4056,29,right,15999.0,0,1.0,1.0,15
4055,29,returning_champion,6799.0,1,1.0,1.0,18
4055,29,middle,6799.0,0,2.0,2.0,20
4055,29,right,6199.0,0,0.0,0.0,15
4054,29,right,2000.0,0,0.0,0.0,9
4054,29,middle,0.0,0,1.0,1.0,15
4054,29,returning_champion,3999.0,1,2.0,1.0,21
4053,29,returning_champion,0.0,0,1.0,0.0,18
4053,29,middle,6700.0,1,2.0,2.0,21
4053,29,right,4800.0,0,0.0,0.0,10
4052,29,middle,0.0,0,0.0,0.0,20
4052,29,right,1.0,0,1.0,1.0,20
4052,29,returning_champion,3400.0,1,2.0,2.0,18
4051,29,middle,4000.0,0,0.0,0.0,11
4051,29,right,19000.0,0,1.0,1.0,16
4051,29,returning_champion,26001.0,1,2.0,1.0,21
4050,29,right,12999.0,0,2.0,1.0,17
4050,29,returning_champion,18001.0,1,1.0,1.0,25
4050,29,middle,10000.0,0,0.0,0.0,10
4049,29,returning_champion,1199.0,0,1.0,0.0,13
4049,29,middle,21600.0,1,2.0,1.0,18
4049,29,right,0.0,0,0.0,0.0,12
4048,29,returning_champion,5600.0,0,0.0,0.0,9
4048,29,right,10005.0,1,1.0,0.0,10
4048,29,middle,7999.0,0,2.0,1.0,13
4047,29,right,0.0,0,1.0,1.0,14
4047,29,middle,21100.0,1,0.0,0.0,16
4047,29,returning_champion,16989.0,0,2.0,2.0,20
4046,29,returning_champion,20400.0,1,1.0,1.0,14
4046,29,right,6000.0,0,0.0,0.0,10
4046,29,middle,18600.0,0,2.0,2.0,18
4045,29,middle,5400.0,0,1.0,0.0,15
4045,29,returning_champion,17500.0,1,0.0,0.0,16
4045,29,right,5600.0,0,2.0,1.0,17
4044,29,right,0.0,0,1.0,0.0,11
4044,29,returning_champion,12200.0,0,1.0,1.0,22
4044,29,middle,17200.0,1,1.0,1.0,11
4043,29,returning_champion,23300.0,1,3.0,1.0,32
4043,29,middle,10000.0,0,0.0,0.0,9
4043,29,right,0.0,0,0.0,0.0,7
4042,29,right,20791.0,0,2.0,1.0,21
4042,29,middle,3801.0,0,0.0,0.0,7
4042,29,returning_champion,20801.0,1,1.0,0.0,17
4041,29,returning_champion,0.0,0,1.0,1.0,11
4041,29,middle,16200.0,1,2.0,1.0,29
4041,29,right,0.0,0,0.0,0.0,4
4040,29,middle,4800.0,0,1.0,1.0,13
4040,29,right,5347.0,0,1.0,1.0,16
4040,29,returning_champion,20000.0,1,1.0,1.0,17
4039,29,right,28800.0,1,1.0,1.0,13
4039,29,returning_champion,20000.0,0,1.0,1.0,17
4039,29,middle,100.0,0,1.0,1.0,15
4038,29,right,6400.0,0,2.0,1.0,8
4038,29,middle,5799.0,0,1.0,0.0,17
4038,29,returning_champion,11400.0,1,0.0,0.0,21
4037,29,returning_champion,15999.0,1,2.0,2.0,19
4037,29,right,1999.0,0,0.0,0.0,18
4037,29,middle,2000.0,0,1.0,0.0,13
4036,29,right,16800.0,0,1.0,1.0,13
4036,29,middle,18200.0,0,0.0,0.0,11
4036,29,returning_champion,19600.0,1,2.0,0.0,24
4035,29,right,6000.0,0,0.0,0.0,8
4035,29,middle,22800.0,1,1.0,1.0,23
4035,29,returning_champion,15600.0,0,2.0,1.0,22
4034,29,middle,7800.0,0,1.0,1.0,9
4034,29,right,13800.0,0,1.0,1.0,19
4034,29,returning_champion,27601.0,1,1.0,1.0,20
4033,29,middle,13200.0,1,0.0,0.0,15
4033,29,returning_champion,2001.0,0,2.0,2.0,11
4033,29,right,1950.0,0,1.0,0.0,15
4032,29,returning_champion,799.0,0,0.0,0.0,19
4032,29,middle,4200.0,0,2.0,1.0,12
4032,29,right,19600.0,1,1.0,0.0,13
4031,29,middle,1.0,0,1.0,0.0,13
4031,29,returning_champion,26401.0,1,2.0,1.0,24
4031,29,right,1200.0,0,0.0,0.0,15
4030,29,returning_champion,7.0,0,1.0,0.0,14
4030,29,middle,400.0,0,1.0,0.0,4
4030,29,right,17200.0,1,1.0,1.0,26
4029,29,returning_champion,14600.0,0,2.0,0.0,18
4029,29,middle,0.0,0,1.0,0.0,8
4029,29,right,15099.0,1,0.0,0.0,19
4028,29,right,9400.0,0,0.0,0.0,16
4028,29,middle,16801.0,1,3.0,2.0,20
4028,29,returning_champion,5200.0,0,0.0,0.0,12
4027,29,right,10.0,0,0.0,0.0,12
4027,29,middle,9200.0,1,0.0,0.0,13
4027,29,returning_champion,7000.0,0,3.0,2.0,22
4026,29,returning_champion,17400.0,1,1.0,1.0,25
4026,29,middle,1.0,0,0.0,0.0,10
4026,29,right,1.0,0,2.0,1.0,12
4025,29,right,0.0,0,0.0,0.0,7
4025,29,middle,1.0,0,2.0,1.0,12
4025,29,returning_champion,22600.0,1,1.0,1.0,30
4024,29,right,3100.0,0,1.0,1.0,9
4024,29,returning_champion,22322.0,1,1.0,0.0,24
4024,29,middle,11000.0,0,1.0,1.0,18
4023,29,returning_champion,0.0,0,0.0,0.0,19
4023,29,right,2200.0,0,0.0,0.0,8
4023,29,middle,22878.0,1,3.0,3.0,23
4022,29,right,11601.0,0,0.0,0.0,12
4022,29,middle,3199.0,0,1.0,0.0,14
4022,29,returning_champion,20000.0,1,2.0,2.0,27
4021,29,right,13900.0,1,1.0,1.0,17
4021,29,middle,0.0,0,1.0,1.0,14
4021,29,returning_champion,4399.0,0,1.0,1.0,23
4020,29,returning_champion,14100.0,0,2.0,1.0,22
4020,29,right,0.0,0,0.0,0.0,4
4020,29,middle,28201.0,1,1.0,1.0,19
4019,29,right,3399.0,0,2.0,1.0,17
4019,29,middle,2500.0,0,0.0,0.0,16
4019,29,returning_champion,6000.0,1,1.0,1.0,16
4018,29,middle,3299.0,0,0.0,0.0,10
4018,29,right,1000.0,0,1.0,1.0,15
4018,29,returning_champion,3500.0,1,2.0,1.0,15
4017,29,middle,18671.0,1,0.0,0.0,20
4017,29,right,14100.0,0,2.0,1.0,17
4017,29,returning_champion,10000.0,0,1.0,0.0,15
4016,29,returning_champion,3000.0,0,0.0,0.0,14
4016,29,middle,10600.0,1,1.0,1.0,18
4016,29,right,10000.0,0,2.0,2.0,18
4015,29,returning_champion,18600.0,0,2.0,1.0,18
4015,29,middle,16800.0,0,0.0,0.0,11
4015,29,right,19201.0,1,1.0,1.0,20
4014,29,returning_champion,0.0,0,1.0,1.0,4
4014,29,right,14701.0,1,1.0,0.0,23
4014,29,middle,2.0,0,1.0,1.0,17
4013,29,returning_champion,9599.0,1,1.0,1.0,22
4013,29,middle,1.0,0,1.0,0.0,15
4013,29,right,0.0,0,1.0,1.0,15
4012,29,right,21200.0,1,1.0,1.0,18
4012,29,middle,20100.0,0,2.0,1.0,20
4012,29,returning_champion,1000.0,0,0.0,0.0,10
4011,29,right,19201.0,0,1.0,0.0,20
4011,29,middle,23201.0,1,2.0,2.0,17
4011,29,returning_champion,11601.0,0,0.0,0.0,16
4010,29,returning_champion,8399.0,1,2.0,2.0,23
4010,29,right,6799.0,0,0.0,0.0,14
4010,29,middle,0.0,0,1.0,1.0,11
4009,29,right,26801.0,1,2.0,2.0,16
4009,29,middle,399.0,0,0.0,0.0,12
4009,29,returning_champion,1400.0,0,1.0,0.0,22
4008,29,right,10000.0,0,0.0,0.0,15
4008,29,middle,18000.0,0,1.0,1.0,16
4008,29,returning_champion,20001.0,1,2.0,2.0,24
4007,29,right,1800.0,0,1.0,1.0,10
4007,29,middle,3900.0,0,0.0,0.0,8
4007,29,returning_champion,16200.0,1,2.0,2.0,27
4006,29,right,11200.0,0,1.0,1.0,8
4006,29,returning_champion,15200.0,1,2.0,2.0,20
4006,29,middle,7500.0,0,0.0,0.0,21
4005,29,returning_champion,4599.0,0,2.0,1.0,17
4005,29,middle,10000.0,0,0.0,0.0,10
4005,29,right,14000.0,1,1.0,1.0,23
4004,29,right,10000.0,0,0.0,0.0,11
4004,29,middle,21100.0,0,0.0,0.0,14
4004,29,returning_champion,29199.0,1,3.0,3.0,22
4003,29,right,14700.0,0,0.0,0.0,13
4003,29,middle,2500.0,0,2.0,1.0,16
4003,29,returning_champion,18001.0,1,1.0,1.0,18
4002,29,returning_champion,12399.0,1,2.0,1.0,20
4002,29,right,5555.0,0,1.0,1.0,13
4002,29,middle,4000.0,0,0.0,0.0,10
4001,29,right,102.0,0,0.0,0.0,18
4001,29,middle,1.0,0,0.0,0.0,11
4001,29,returning_champion,21599.0,1,3.0,1.0,25
4000,29,returning_champion,15199.0,1,2.0,2.0,23
4000,29,right,0.0,0,1.0,1.0,14
4000,29,middle,2999.0,0,0.0,0.0,8
3999,29,returning_champion,26200.0,1,1.0,1.0,27
3999,29,middle,8800.0,0,1.0,1.0,8
3999,29,right,1.0,0,1.0,0.0,7
3998,29,returning_champion,9000.0,0,2.0,1.0,21
3998,29,right,7000.0,0,0.0,0.0,14
3998,29,middle,25000.0,1,1.0,1.0,18
3997,29,right,2400.0,0,1.0,0.0,10
3997,29,returning_champion,20800.0,1,1.0,0.0,27
3997,29,middle,6799.0,0,1.0,1.0,12
3996,29,middle,0.0,0,0.0,0.0,13
3996,29,returning_champion,2000.0,0,2.0,1.0,15
3996,29,right,5199.0,1,1.0,1.0,15
3995,29,right,11199.0,0,0.0,0.0,11
3995,29,middle,1.0,0,1.0,0.0,15
3995,29,returning_champion,13199.0,1,2.0,1.0,27
3994,29,right,11599.0,0,3.0,1.0,22
3994,29,middle,15199.0,1,0.0,0.0,16
3994,29,returning_champion,2000.0,0,0.0,0.0,8
3993,29,middle,4000.0,0,1.0,0.0,6
3993,29,returning_champion,23400.0,1,2.0,2.0,28
3993,29,right,199.0,0,0.0,0.0,17
3992,29,right,16000.0,1,1.0,1.0,10
3992,29,middle,3000.0,0,2.0,1.0,12
3992,29,returning_champion,14000.0,0,0.0,0.0,23
3991,29,right,10500.0,0,1.0,0.0,13
3991,29,middle,8200.0,0,1.0,0.0,12
3991,29,returning_champion,23600.0,1,1.0,1.0,23
3990,29,middle,0.0,0,0.0,0.0,6
3990,29,right,4100.0,0,0.0,0.0,10
3990,29,returning_champion,25000.0,1,3.0,2.0,30
3989,29,right,4399.0,0,0.0,0.0,10
3989,29,middle,1.0,0,1.0,1.0,12
3989,29,returning_champion,8800.0,1,2.0,1.0,24
3988,29,right,7000.0,0,0.0,0.0,12
3988,29,returning_champion,19200.0,1,2.0,2.0,23
3988,29,middle,200.0,0,1.0,0.0,9
3987,29,right,2600.0,0,1.0,1.0,7
3987,29,middle,0.0,0,0.0,0.0,12
3987,29,returning_champion,30570.0,1,2.0,2.0,33
3986,29,right,5600.0,0,0.0,0.0,5
3986,29,middle,17000.0,1,3.0,2.0,26
3986,29,returning_champion,6201.0,0,0.0,0.0,15
3985,29,middle,14401.0,1,2.0,1.0,22
3985,29,returning_champion,4463.0,0,0.0,0.0,9
3985,29,right,600.0,0,1.0,1.0,9
3984,29,right,8800.0,0,1.0,0.0,9
3984,29,middle,11201.0,1,1.0,1.0,16
3984,29,returning_champion,4000.0,0,1.0,0.0,12
3983,29,right,22401.0,1,1.0,1.0,19
3983,29,middle,1200.0,0,1.0,1.0,15
3983,29,returning_champion,12000.0,0,1.0,1.0,18
3982,29,right,24800.0,1,2.0,2.0,24
3982,29,middle,1.0,0,0.0,0.0,11
3982,29,returning_champion,14400.0,0,1.0,0.0,14
3981,29,returning_champion,7700.0,0,0.0,0.0,21
3981,29,middle,24600.0,1,1.0,1.0,13
3981,29,right,8000.0,0,2.0,2.0,16
3980,29,returning_champion,20000.0,0,1.0,0.0,17
3980,29,right,23000.0,1,2.0,2.0,18
3980,29,middle,16599.0,0,0.0,0.0,15
3979,29,middle,18000.0,1,2.0,0.0,19
3979,29,returning_champion,0.0,0,0.0,0.0,5
3979,29,right,1500.0,0,1.0,1.0,16
3978,29,right,1400.0,0,1.0,1.0,19
3978,29,middle,8100.0,1,1.0,1.0,18
3978,29,returning_champion,100.0,0,1.0,0.0,15
3977,29,returning_champion,1400.0,0,0.0,0.0,11
3977,29,middle,4100.0,0,2.0,1.0,15
3977,29,right,4300.0,1,1.0,0.0,17
3976,29,middle,20800.0,0,2.0,1.0,17
3976,29,returning_champion,21200.0,1,1.0,1.0,20
3976,29,right,19197.0,0,0.0,0.0,12
3975,29,right,100.0,0,1.0,0.0,7
3975,29,middle,5199.0,0,1.0,1.0,23
3975,29,returning_champion,15999.0,1,1.0,1.0,24
3974,29,right,16200.0,1,3.0,2.0,25
3974,29,middle,500.0,0,0.0,0.0,8
3974,29,returning_champion,0.0,0,0.0,0.0,13
3973,29,middle,100.0,0,0.0,0.0,6
3973,29,returning_champion,9000.0,1,0.0,0.0,17
3973,29,right,7197.0,0,2.0,0.0,13
3972,29,middle,1600.0,0,2.0,1.0,19
3972,29,returning_champion,5200.0,0,0.0,0.0,11
3972,29,right,17800.0,1,1.0,1.0,17
3971,29,right,12800.0,1,0.0,0.0,11
3971,29,middle,4400.0,0,2.0,2.0,14
3971,29,returning_champion,500.0,0,1.0,0.0,19
3969,28,right,0.0,0,1.0,1.0,5
3969,28,middle,17600.0,1,2.0,2.0,34
3969,28,returning_champion,3800.0,0,0.0,0.0,10
3968,28,middle,5800.0,0,1.0,1.0,12
3968,28,returning_champion,1000.0,0,1.0,1.0,16
3968,28,right,7199.0,1,1.0,1.0,23
3967,28,right,14400.0,0,1.0,1.0,20
3967,28,middle,21401.0,1,0.0,0.0,16
3967,28,returning_champion,11600.0,0,2.0,1.0,17
3966,28,right,18200.0,0,0.0,0.0,12
3966,28,middle,26800.0,1,2.0,2.0,20
3966,28,returning_champion,401.0,0,1.0,1.0,14
3965,28,right,0.0,0,1.0,1.0,16
3965,28,middle,29900.0,1,1.0,1.0,16
3965,28,returning_champion,12000.0,0,1.0,1.0,24
3964,28,right,40801.0,1,2.0,1.0,25
3964,28,middle,36401.0,0,0.0,0.0,26
3964,28,returning_champion,1450.0,0,1.0,1.0,5
3963,28,returning_champion,5999.0,0,1.0,1.0,16
3963,28,middle,7600.0,0,1.0,0.0,12
3963,28,right,15201.0,1,1.0,1.0,20
3961,28,middle,22000.0,1,1.0,1.0,15
3961,28,returning_champion,399.0,0,1.0,1.0,20
3961,28,right,5999.0,0,1.0,0.0,17
3959,28,right,0.0,0,1.0,0.0,8
3959,28,middle,0.0,0,0.0,0.0,16
3959,28,returning_champion,20401.0,1,2.0,2.0,15
3958,28,right,15600.0,1,3.0,1.0,23
3958,28,middle,100.0,0,0.0,0.0,13
3958,28,returning_champion,14400.0,0,0.0,0.0,16
3957,28,returning_champion,24401.0,1,1.0,1.0,22
3957,28,right,20200.0,0,1.0,1.0,17
3957,28,middle,0.0,0,1.0,1.0,12
3956,28,returning_champion,7999.0,0,1.0,1.0,14
3956,28,right,10500.0,0,1.0,1.0,14
3956,28,middle,20800.0,1,1.0,1.0,21
3953,28,right,18001.0,1,3.0,1.0,21
3953,28,middle,2200.0,0,0.0,0.0,10
3953,28,returning_champion,3.0,0,0.0,0.0,16
3950,28,middle,26798.0,1,2.0,0.0,19
3950,28,right,16400.0,0,0.0,0.0,11
3950,28,returning_champion,20000.0,0,1.0,1.0,20
3948,28,middle,13999.0,1,1.0,1.0,21
3948,28,returning_champion,0.0,0,0.0,0.0,14
3948,28,right,3000.0,0,2.0,2.0,16
3946,28,returning_champion,8599.0,0,0.0,0.0,16
3946,28,middle,12800.0,1,1.0,0.0,13
3946,28,right,0.0,0,2.0,1.0,23
3945,28,returning_champion,35201.0,1,2.0,2.0,25
3945,28,middle,31600.0,0,1.0,1.0,18
3945,28,right,2200.0,0,0.0,0.0,6
3944,28,right,20801.0,1,2.0,0.0,23
3944,28,middle,14398.0,0,1.0,1.0,9
3944,28,returning_champion,17400.0,0,0.0,0.0,15
3942,28,right,0.0,0,0.0,0.0,6
3942,28,middle,9199.0,1,2.0,1.0,17
3942,28,returning_champion,7000.0,0,1.0,1.0,19
3939,28,returning_champion,12401.0,0,0.0,0.0,15
3939,28,right,12700.0,1,0.0,0.0,19
3939,28,middle,7200.0,0,3.0,1.0,15
3938,28,returning_champion,19400.0,1,3.0,1.0,18
3938,28,middle,0.0,0,0.0,0.0,2
3938,28,right,1800.0,0,0.0,0.0,19
3937,28,returning_champion,22400.0,1,0.0,0.0,15
3937,28,middle,4400.0,0,1.0,0.0,16
3937,28,right,6200.0,0,2.0,1.0,17
3935,28,returning_champion,12399.0,0,0.0,0.0,18
3935,28,middle,13601.0,1,2.0,0.0,18
3935,28,right,0.0,0,1.0,1.0,10
3933,28,right,16100.0,0,1.0,1.0,17
3933,28,middle,15801.0,0,1.0,1.0,11
3933,28,returning_champion,16801.0,1,1.0,1.0,16
3932,28,right,23190.0,0,1.0,1.0,20
3932,28,middle,18000.0,0,0.0,0.0,9
3932,28,returning_champion,23201.0,1,2.0,1.0,20
3930,28,right,21400.0,1,2.0,2.0,30
3930,28,middle,4600.0,0,1.0,1.0,10
3930,28,returning_champion,1.0,0,0.0,0.0,7
3929,28,right,5100.0,0,1.0,1.0,14
3929,28,returning_champion,5799.0,1,0.0,0.0,9
3929,28,middle,3599.0,0,2.0,2.0,17
3927,28,right,5800.0,0,2.0,1.0,11
3927,28,middle,15400.0,1,0.0,0.0,21
3927,28,returning_champion,11601.0,0,1.0,1.0,14
3926,28,right,12401.0,0,0.0,0.0,16
3926,28,middle,14179.0,1,2.0,1.0,23
3926,28,returning_champion,400.0,0,1.0,0.0,12
3925,28,returning_champion,30801.0,1,1.0,1.0,16
3925,28,right,17200.0,0,1.0,0.0,16
3925,28,middle,5900.0,0,1.0,0.0,23
3924,28,right,1000.0,0,2.0,1.0,19
3924,28,middle,800.0,0,1.0,1.0,16
3924,28,returning_champion,13200.0,1,0.0,0.0,10
3923,28,right,3999.0,1,0.0,0.0,10
3923,28,middle,3400.0,0,2.0,2.0,15
3923,28,returning_champion,42.0,0,1.0,0.0,26
3922,28,right,16500.0,0,0.0,0.0,14
3922,28,middle,0.0,0,1.0,0.0,12
3922,28,returning_champion,24000.0,1,2.0,2.0,24
3921,28,right,22200.0,0,0.0,0.0,11
3921,28,middle,19900.0,0,2.0,2.0,18
3921,28,returning_champion,22401.0,1,1.0,1.0,20
3920,28,middle,1.0,0,2.0,1.0,11
3920,28,right,15900.0,1,0.0,0.0,23
3920,28,returning_champion,3200.0,0,1.0,1.0,21
3919,28,middle,28800.0,0,0.0,0.0,19
3919,28,right,6000.0,0,1.0,1.0,8
3919,28,returning_champion,28801.0,1,2.0,2.0,22
3918,28,right,9600.0,0,0.0,0.0,10
3918,28,middle,7199.0,0,1.0,1.0,20
3918,28,returning_champion,24401.0,1,2.0,1.0,21
3917,28,middle,8000.0,0,0.0,0.0,12
3917,28,right,799.0,0,3.0,2.0,20
3917,28,returning_champion,20800.0,1,0.0,0.0,17
3916,28,right,38398.0,1,1.0,1.0,25
3916,28,middle,0.0,0,0.0,0.0,3
3916,28,returning_champion,21199.0,0,2.0,1.0,20
3915,28,returning_champion,27301.0,1,1.0,1.0,24
3915,28,middle,13100.0,0,0.0,0.0,12
3915,28,right,0.0,0,2.0,1.0,11
3914,28,returning_champion,1.0,0,0.0,0.0,16
3914,28,middle,8900.0,0,2.0,1.0,18
3914,28,right,9800.0,1,1.0,1.0,17
3913,28,middle,11999.0,0,1.0,1.0,15
3913,28,returning_champion,100.0,0,0.0,0.0,16
3913,28,right,28800.0,1,2.0,2.0,22
3912,28,right,11599.0,1,1.0,0.0,19
3912,28,middle,0.0,0,2.0,1.0,15
3912,28,returning_champion,0.0,0,0.0,0.0,14
3911,28,returning_champion,20801.0,1,0.0,0.0,14
3911,28,right,20800.0,0,0.0,0.0,18
3911,28,middle,20400.0,0,3.0,0.0,17
3910,28,middle,0.0,0,3.0,1.0,17
3910,28,returning_champion,16401.0,1,0.0,0.0,18
3910,28,right,16400.0,0,0.0,0.0,13
3909,28,returning_champion,7700.0,0,1.0,0.0,18
3909,28,middle,8000.0,1,1.0,0.0,15
3909,28,right,399.0,0,1.0,1.0,20
3908,28,right,11300.0,1,1.0,1.0,16
3908,28,middle,1999.0,0,1.0,0.0,10
3908,28,returning_champion,3599.0,0,1.0,0.0,16
3907,28,right,5200.0,0,1.0,0.0,19
3907,28,middle,100.0,0,0.0,0.0,12
3907,28,returning_champion,5600.0,1,2.0,1.0,13
3906,28,returning_champion,0.0,0,1.0,1.0,13
3906,28,middle,12001.0,1,0.0,0.0,22
3906,28,right,2000.0,0,1.0,0.0,10
3905,28,right,5800.0,0,1.0,1.0,10
3905,28,middle,10000.0,0,1.0,1.0,22
3905,28,returning_champion,21500.0,1,1.0,1.0,15
3904,28,returning_champion,8700.0,1,0.0,0.0,20
3904,28,right,7000.0,0,0.0,0.0,8
3904,28,middle,5999.0,0,3.0,2.0,21
3903,28,right,10300.0,0,0.0,0.0,12
3903,28,middle,4600.0,0,1.0,0.0,16
3903,28,returning_champion,17000.0,1,1.0,1.0,17
3902,28,right,900.0,0,2.0,1.0,20
3902,28,middle,5200.0,0,0.0,0.0,14
3902,28,returning_champion,21200.0,1,1.0,1.0,16
3901,28,middle,7000.0,0,0.0,0.0,13
3901,28,returning_champion,18100.0,1,3.0,2.0,21
3901,28,right,0.0,0,0.0,0.0,9
3900,28,right,2800.0,0,2.0,2.0,16
3900,28,middle,2199.0,0,1.0,0.0,13
3900,28,returning_champion,31700.0,1,0.0,0.0,20
3899,28,right,3899.0,0,1.0,0.0,14
3899,28,middle,16700.0,1,1.0,1.0,16
3899,28,returning_champion,6500.0,0,1.0,0.0,17
3898,28,returning_champion,14399.0,1,2.0,1.0,21
3898,28,middle,1500.0,0,0.0,0.0,5
3898,28,right,1000.0,0,0.0,0.0,9
3897,28,middle,8000.0,0,1.0,0.0,12
3897,28,right,22800.0,1,1.0,1.0,22
3897,28,returning_champion,5900.0,0,0.0,0.0,6
3896,28,right,21400.0,1,0.0,0.0,15
3896,28,middle,0.0,0,0.0,0.0,10
3896,28,returning_champion,4800.0,0,1.0,0.0,12
3895,28,returning_champion,2300.0,0,2.0,2.0,13
3895,28,right,5600.0,1,0.0,0.0,16
3895,28,middle,4200.0,0,0.0,0.0,17
3894,28,right,12400.0,0,1.0,1.0,12
3894,28,returning_champion,23200.0,1,2.0,2.0,19
3894,28,middle,10000.0,0,0.0,0.0,17
3893,28,right,23600.0,0,1.0,1.0,15
3893,28,middle,21000.0,0,1.0,1.0,21
3893,28,returning_champion,56400.0,1,1.0,1.0,22
3892,28,right,22800.0,0,1.0,0.0,15
3892,28,middle,24399.0,1,0.0,0.0,17
3892,28,returning_champion,799.0,0,2.0,1.0,18
3891,28,right,39600.0,0,1.0,1.0,24
3891,28,middle,11200.0,0,1.0,0.0,12
3891,28,returning_champion,40800.0,1,1.0,1.0,20
3890,28,returning_champion,35601.0,1,1.0,1.0,24
3890,28,middle,25200.0,0,2.0,2.0,18
3890,28,right,12800.0,0,0.0,0.0,11
3888,28,returning_champion,8358.0,0,0.0,0.0,14
3888,28,right,26801.0,1,2.0,1.0,19
3888,28,middle,6800.0,0,1.0,1.0,23
3887,28,middle,21000.0,0,3.0,2.0,18
3887,28,returning_champion,15001.0,0,0.0,0.0,12
3887,28,right,22600.0,1,0.0,0.0,22
3886,28,returning_champion,200.0,0,1.0,1.0,14
3886,28,middle,15400.0,0,1.0,1.0,19
3886,28,right,20001.0,1,1.0,1.0,22
3885,28,returning_champion,20400.0,1,1.0,0.0,21
3885,28,middle,2200.0,0,1.0,1.0,10
3885,28,right,17401.0,0,1.0,0.0,22
3884,28,right,4099.0,0,1.0,1.0,15
3884,28,returning_champion,6199.0,1,1.0,1.0,16
3884,28,middle,2599.0,0,1.0,0.0,15
3883,28,returning_champion,11000.0,1,1.0,1.0,19
3883,28,middle,1.0,0,2.0,0.0,12
3883,28,right,4400.0,0,0.0,0.0,10
3882,28,returning_champion,17995.0,0,2.0,1.0,17
3882,28,middle,18799.0,1,1.0,0.0,21
3882,28,right,8201.0,0,0.0,0.0,9
3880,28,right,12401.0,0,1.0,1.0,18
3880,28,returning_champion,36801.0,1,2.0,1.0,28
3880,28,middle,12400.0,0,0.0,0.0,10
3879,28,middle,12801.0,0,1.0,0.0,11
3879,28,returning_champion,1.0,0,1.0,1.0,13
3879,28,right,17999.0,1,1.0,1.0,24
3878,28,returning_champion,18600.0,1,2.0,2.0,16
3878,28,middle,1000.0,0,0.0,0.0,13
3878,28,right,8200.0,0,0.0,0.0,18
3877,28,right,4900.0,0,0.0,0.0,25
3877,28,middle,1800.0,0,1.0,0.0,8
3877,28,returning_champion,5600.0,1,2.0,2.0,18
3875,28,returning_champion,4200.0,0,0.0,0.0,10
3875,28,right,13200.0,1,3.0,2.0,24
3875,28,middle,2200.0,0,0.0,0.0,8
3874,28,middle,5900.0,1,0.0,0.0,17
3874,28,right,11.0,0,1.0,0.0,12
3874,28,returning_champion,3300.0,0,2.0,2.0,10
3873,28,middle,18500.0,1,2.0,2.0,16
3873,28,right,6600.0,0,0.0,0.0,18
3873,28,returning_champion,1100.0,0,1.0,0.0,12
3871,28,right,11601.0,0,2.0,0.0,18
3871,28,middle,10001.0,0,0.0,0.0,15
3871,28,returning_champion,21200.0,1,1.0,0.0,17
3870,28,right,23600.0,0,1.0,1.0,13
3870,28,middle,25300.0,1,2.0,2.0,14
3870,28,returning_champion,3999.0,0,0.0,0.0,21
3869,28,returning_champion,30000.0,0,2.0,1.0,17
3869,28,middle,15401.0,0,0.0,0.0,16
3869,28,right,30001.0,1,1.0,1.0,15
3868,28,right,1200.0,0,0.0,0.0,16
